Time,Day_Id,CW_state,Max_capacity,Duration
"2020-12-01 12:52:38",3,2,1,5
"2020-12-01 12:52:43",3,3,1,484
"2020-12-01 13:00:47",3,2,0,6
"2020-12-01 13:00:53",3,1,0,2
"2020-12-01 13:00:55",3,2,0,4
"2020-12-01 13:00:59",3,1,0,3
"2020-12-01 13:01:02",3,3,0,751
"2020-12-01 13:13:33",3,4,0,34
"2020-12-01 13:14:07",3,1,0,58
"2020-12-01 13:15:05",3,2,1,5
"2020-12-01 13:15:10",3,3,1,258
"2020-12-01 13:19:28",3,2,0,8
"2020-12-01 13:19:36",3,1,0,5
"2020-12-01 13:19:41",3,3,0,270
"2020-12-01 13:24:11",3,4,0,34
"2020-12-01 13:24:45",3,1,0,30
"2020-12-01 13:25:15",3,2,1,5
"2020-12-01 13:25:20",3,3,1,462
"2020-12-01 13:33:02",3,4,0,37
"2020-12-01 13:33:39",3,1,0,37
"2020-12-01 13:34:16",3,2,1,5
"2020-12-01 13:34:21",3,3,1,328
"2020-12-01 13:39:49",3,2,0,105
"2020-12-01 13:41:34",3,1,0,4
"2020-12-01 13:41:38",3,3,0,231
"2020-12-01 13:45:29",3,2,0,8
"2020-12-01 13:45:38",3,1,0,3
"2020-12-01 13:45:41",3,3,0,299
"2020-12-01 13:50:40",3,2,0,13
"2020-12-01 13:50:53",3,1,0,4
"2020-12-01 13:50:57",3,3,0,346
"2020-12-01 13:56:43",3,2,0,461
"2020-12-01 14:04:24",3,4,0,35
"2020-12-01 14:04:59",3,1,0,14
"2020-12-01 14:05:13",3,2,1,5
"2020-12-01 14:05:18",3,3,1,283
"2020-12-01 14:10:01",3,2,0,7
"2020-12-01 14:10:08",3,1,0,4
"2020-12-01 14:10:12",3,3,0,3456
"2020-12-01 15:07:48",3,2,0,3158
"2020-12-02 08:00:02",4,3,0,351
"2020-12-02 08:05:53",4,4,0,37
"2020-12-02 08:06:30",4,1,0,45
"2020-12-02 08:07:15",4,2,1,4
"2020-12-02 08:07:19",4,3,1,255
"2020-12-02 08:11:34",4,2,0,7
"2020-12-02 08:11:41",4,1,0,5
"2020-12-02 08:11:46",4,3,0,210
"2020-12-02 08:15:16",4,2,0,5
"2020-12-02 08:15:21",4,1,0,4
"2020-12-02 08:15:25",4,3,0,907
"2020-12-02 08:30:32",4,4,0,37
"2020-12-02 08:31:09",4,1,0,76
"2020-12-02 08:32:25",4,2,1,5
"2020-12-02 08:32:30",4,3,1,453
"2020-12-02 08:40:03",4,4,0,35
"2020-12-02 08:40:38",4,1,0,31
"2020-12-02 08:41:09",4,2,1,5
"2020-12-02 08:41:14",4,3,1,1037
"2020-12-02 08:58:31",4,2,0,8
"2020-12-02 08:58:39",4,1,0,5
"2020-12-02 08:58:44",4,3,0,12606
"2020-12-02 12:28:50",4,2,0,9
"2020-12-02 12:28:59",4,1,0,5
"2020-12-02 12:29:04",4,3,0,1042
"2020-12-02 12:46:26",4,4,0,38
"2020-12-02 12:47:04",4,1,0,32
"2020-12-02 12:47:36",4,2,1,5
"2020-12-02 12:47:41",4,3,0,11545
"2020-12-03 08:00:31",5,3,0,345
"2020-12-03 08:06:16",5,4,0,37
"2020-12-03 08:06:53",5,1,0,55
"2020-12-03 08:07:48",5,2,1,5
"2020-12-03 08:07:53",5,3,1,810
"2020-12-03 08:21:23",5,4,0,37
"2020-12-03 08:22:00",5,1,0,34
"2020-12-03 08:22:34",5,2,1,5
"2020-12-03 08:22:39",5,3,1,348
"2020-12-03 08:28:27",5,4,0,38
"2020-12-03 08:29:05",5,1,0,20
"2020-12-03 08:29:25",5,2,1,5
"2020-12-03 08:29:30",5,3,1,6106
"2020-12-03 10:11:16",5,2,0,6
"2020-12-03 10:11:22",5,1,0,3
"2020-12-03 10:11:25",5,3,0,378
"2020-12-03 10:17:43",5,2,0,4
"2020-12-03 10:17:47",5,1,0,5926
"2020-12-03 11:56:33",5,2,0,64
"2020-12-03 11:57:37",5,3,0,200
"2020-12-03 12:00:57",5,1,0,2
"2020-12-03 12:00:59",5,2,1,5
"2020-12-03 12:01:04",5,3,1,366
"2020-12-03 12:07:10",5,4,0,446
"2020-12-03 12:14:36",5,2,0,253
"2020-12-03 12:18:49",5,1,0,4
"2020-12-03 12:18:53",5,2,0,612
"2020-12-03 12:29:05",5,1,0,25
"2020-12-03 12:29:30",5,2,0,12
"2020-12-03 12:29:42",5,1,0,23
"2020-12-03 12:30:06",5,2,0,343
"2020-12-03 12:35:49",5,1,0,29
"2020-12-03 12:36:18",5,2,0,5
"2020-12-03 12:36:23",5,1,0,30
"2020-12-03 12:36:53",5,2,0,73
"2020-12-03 12:38:06",5,1,0,57
"2020-12-03 12:39:03",5,2,1,47
"2020-12-03 12:39:50",5,3,1,383
"2020-12-03 12:46:13",5,4,0,80
"2020-12-03 12:47:33",5,1,0,18
"2020-12-03 12:47:51",5,2,1,5
"2020-12-03 12:47:56",5,3,1,130
"2020-12-03 12:50:06",5,4,0,217
"2020-12-03 12:53:43",5,1,0,37
"2020-12-03 12:54:20",5,2,1,5
"2020-12-03 12:54:25",5,3,1,810
"2020-12-03 13:07:55",5,2,0,59
"2020-12-03 13:08:54",5,4,0,3
"2020-12-03 13:08:57",5,1,0,16
"2020-12-03 13:09:13",5,2,0,1455
"2020-12-03 13:33:28",5,1,0,2
"2020-12-03 13:33:30",5,2,0,535
"2020-12-03 13:42:25",5,1,0,2
"2020-12-03 13:42:27",5,2,1,7
"2020-12-03 13:42:34",5,3,1,281
"2020-12-03 13:47:15",5,2,0,8017
"2020-12-04 08:00:38",6,2,0,14397
"2020-12-04 12:00:35",6,1,0,4
"2020-12-04 12:00:39",6,2,0,993
"2020-12-04 12:17:12",6,4,0,6
"2020-12-04 12:17:18",6,1,0,18
"2020-12-04 12:17:36",6,2,0,10014
"2020-12-04 15:04:30",6,3,0,744
"2020-12-04 15:16:54",6,2,1,33
"2020-12-04 15:17:27",6,3,1,781
"2020-12-04 15:30:28",6,2,0,1821
"2020-12-05 08:00:23",7,2,0,9166
"2020-12-05 10:33:09",7,3,0,488
"2020-12-05 10:41:17",7,2,0,11404
"2020-12-05 13:51:21",7,3,0,880
"2020-12-05 14:06:01",7,2,0,3807
"2020-12-05 15:09:28",7,3,0,677
"2020-12-05 15:20:45",7,2,0,2367
"2020-12-06 00:00:43",1,2,0,47809
"2020-12-06 13:17:32",1,3,0,843
"2020-12-06 13:31:35",1,2,0,216
"2020-12-06 13:35:11",1,3,0,3072
"2020-12-06 14:26:23",1,2,0,57358
"2020-12-07 06:22:21",2,3,0,447
"2020-12-07 06:29:48",2,2,0,765
"2020-12-07 06:42:33",2,3,0,434
"2020-12-07 06:49:48",2,2,0,122
"2020-12-07 06:51:50",2,3,0,655
"2020-12-07 07:02:45",2,2,0,5616
"2020-12-07 08:36:21",2,3,0,808
"2020-12-07 08:49:49",2,2,0,20439
"2020-12-07 14:30:28",2,3,0,737
"2020-12-07 14:42:45",2,2,0,5038
"2020-12-07 16:06:43",2,3,0,664
"2020-12-07 16:17:47",2,2,0,864
"2020-12-07 16:32:11",2,3,0,579
"2020-12-07 16:41:50",2,2,1,50
"2020-12-07 16:42:40",2,3,1,912
"2020-12-07 16:57:52",2,2,1,40
"2020-12-07 16:58:32",2,3,1,721
"2020-12-07 17:10:33",2,2,1,50
"2020-12-07 17:11:23",2,3,1,655
"2020-12-07 17:22:18",2,2,0,66
"2020-12-07 17:23:24",2,3,0,953
"2020-12-07 17:39:17",2,2,0,4342
"2020-12-07 18:51:39",2,3,0,634
"2020-12-07 19:02:13",2,2,0,4151
"2020-12-07 20:11:24",2,3,0,743
"2020-12-07 20:23:47",2,2,0,13033
"2020-12-08 08:00:26",3,2,0,8354
"2020-12-08 10:19:40",3,3,0,875
"2020-12-08 10:34:15",3,2,0,2771
"2020-12-08 11:20:26",3,3,0,869
"2020-12-08 11:34:55",3,2,0,8873
"2020-12-08 14:02:48",3,3,0,1045
"2020-12-08 14:20:13",3,2,0,4612
"2020-12-08 15:37:05",3,3,0,1025
"2020-12-08 15:54:10",3,2,0,364
"2020-12-09 08:00:29",4,3,0,751
"2020-12-09 08:13:00",4,4,0,23367
"2020-12-09 14:42:27",4,1,0,15
"2020-12-09 14:42:42",4,2,0,359
"2020-12-09 14:48:41",4,3,0,695
"2020-12-09 15:00:16",4,2,0,974
"2020-12-09 15:16:30",4,3,0,699
"2020-12-09 15:28:09",4,2,0,1943
"2020-12-10 08:00:44",5,2,0,28757
"2020-12-11 08:00:09",6,2,0,13602
"2020-12-11 11:46:51",6,3,0,2
"2020-12-11 11:46:53",6,4,0,206
"2020-12-11 11:50:19",6,1,0,16
"2020-12-11 11:50:35",6,2,0,12758
"2020-12-11 15:23:13",6,3,0,1
"2020-12-11 15:35:17",6,2,1,39
"2020-12-11 15:35:56",6,3,1,672
"2020-12-11 15:47:08",6,2,0,789
"2020-12-12 08:00:30",7,2,0,28775
"2020-12-13 00:00:40",1,2,0,54600
"2020-12-13 15:10:40",1,3,0,1480
"2020-12-13 15:35:20",1,2,0,2740
"2020-12-13 16:21:00",1,3,0,696
"2020-12-13 16:32:36",1,2,0,1560
"2020-12-13 16:58:36",1,3,0,1122
"2020-12-13 17:17:18",1,2,0,1011
"2020-12-13 17:34:09",1,3,0,829
"2020-12-13 17:47:58",1,2,0,6845
"2020-12-13 19:42:03",1,3,0,686
"2020-12-13 19:53:29",1,2,1,39
"2020-12-13 19:54:08",1,3,1,820
"2020-12-13 20:07:48",1,2,0,2119
"2020-12-13 20:43:07",1,3,0,1046
"2020-12-13 21:00:33",1,2,0,34928
"2020-12-14 06:42:41",2,3,0,574
"2020-12-14 06:52:15",2,2,0,31897
"2020-12-14 15:43:52",2,3,0,720
"2020-12-14 15:55:52",2,2,0,29076
"2020-12-15 08:00:55",3,2,0,26191
"2020-12-15 15:17:26",3,3,0,684
"2020-12-15 15:28:50",3,2,0,1882
"2020-12-16 08:00:12",4,2,0,3466
"2020-12-16 08:57:59",4,1,0,4
"2020-12-16 08:58:03",4,2,0,25370
"2020-12-17 08:00:38",5,2,0,28780
"2020-12-18 08:00:28",6,2,0,28786
"2020-12-19 08:00:05",7,2,0,28826
"2020-12-20 00:00:21",1,2,0,54882
"2020-12-20 15:15:03",1,3,0,982
"2020-12-20 15:31:25",1,2,0,52382
"2020-12-21 06:04:27",2,3,0,446
"2020-12-21 06:11:53",2,2,0,80
"2020-12-21 06:13:13",2,3,0,732
"2020-12-21 06:25:25",2,2,0,13020
"2020-12-21 10:02:25",2,3,0,757
"2020-12-21 10:15:02",2,2,0,49513
"2020-12-22 08:00:50",3,2,0,9398
"2020-12-22 10:37:28",3,4,0,1
"2020-12-22 11:06:55",3,1,0,7
"2020-12-22 11:07:02",3,2,0,601
"2020-12-22 11:17:03",3,4,0,7
"2020-12-22 11:17:10",3,1,0,16
"2020-12-22 11:17:26",3,2,0,12599
"2020-12-22 14:47:25",3,3,0,675
"2020-12-22 14:58:40",3,2,0,3701
"2020-12-23 08:00:52",4,2,0,6636
"2020-12-23 09:51:28",4,1,0,49
"2020-12-23 09:52:17",4,2,0,1212
"2020-12-23 10:12:29",4,4,0,1420
"2020-12-23 10:36:09",4,1,0,19
"2020-12-23 10:36:28",4,2,0,9090
"2020-12-23 13:07:58",4,3,0,465
"2020-12-23 13:15:43",4,2,0,4819
"2020-12-23 14:36:02",4,3,0,468
"2020-12-23 14:43:50",4,2,0,4613
"2020-12-24 08:00:37",5,2,0,28773
"2020-12-25 08:00:15",6,2,0,28833
"2020-12-26 08:00:25",7,2,0,3255
"2020-12-26 08:54:40",7,3,0,1299
"2020-12-26 09:16:19",7,2,0,16609
"2020-12-26 13:53:08",7,3,0,1628
"2020-12-26 14:20:16",7,2,0,1738
"2020-12-26 14:49:14",7,3,0,1726
"2020-12-26 15:18:00",7,2,0,2548
"2020-12-27 00:00:35",1,2,0,42193
"2020-12-27 11:43:48",1,3,0,716
"2020-12-27 11:55:44",1,2,0,6439
"2020-12-27 13:43:03",1,3,0,182
"2020-12-27 13:46:05",1,1,0,29
"2020-12-27 13:46:34",1,2,0,6
"2020-12-27 13:46:40",1,1,0,3
"2020-12-27 13:46:43",1,3,0,713
"2020-12-27 13:58:36",1,2,0,117
"2020-12-27 14:00:33",1,3,0,724
"2020-12-27 14:12:37",1,2,0,84145
"2020-12-28 13:35:03",2,3,0,707
"2020-12-28 13:46:50",2,2,0,3987
"2020-12-28 14:53:17",2,3,0,764
"2020-12-28 15:06:01",2,2,1,46
"2020-12-28 15:06:47",2,3,1,687
"2020-12-28 15:18:14",2,2,0,441
"2020-12-28 15:25:35",2,3,0,734
"2020-12-28 15:37:49",2,2,0,2020
"2020-12-28 16:11:29",2,3,0,725
"2020-12-28 16:23:34",2,2,0,10563
"2020-12-28 19:19:37",2,3,0,693
"2020-12-28 19:31:10",2,2,0,16137
"2020-12-29 08:00:31",3,2,0,4352
"2020-12-31 12:19:58",5,2,0,62
"2020-12-31 12:21:00",5,4,0,3
"2020-12-31 12:21:03",5,1,0,15
"2020-12-31 12:21:18",5,2,0,80
"2020-12-31 12:22:38",5,3,0,27
"2020-12-31 12:23:05",5,4,0,13
"2020-12-31 12:23:18",5,1,0,8
"2020-12-31 12:23:26",5,4,0,14
"2020-12-31 12:23:40",5,1,0,87
"2020-12-31 12:25:07",5,2,0,5617
"2020-12-31 13:58:44",5,3,0,927
"2020-12-31 14:14:11",5,2,0,5153
"2020-12-31 15:40:04",5,3,0,975
"2020-12-31 15:56:19",5,2,0,243
"2021-01-01 08:00:48",6,2,0,28763
"2021-01-02 08:00:02",7,2,0,7117
"2021-01-02 09:58:39",7,3,0,712
"2021-01-02 10:10:31",7,2,1,32
"2021-01-02 10:11:03",7,3,1,1143
"2021-01-02 10:30:06",7,2,1,44
"2021-01-02 10:30:50",7,3,1,1172
"2021-01-02 10:50:22",7,2,0,3839
"2021-01-02 11:54:21",7,3,0,629
"2021-01-02 12:04:50",7,2,1,46
"2021-01-02 12:05:36",7,3,1,946
"2021-01-02 12:21:22",7,2,0,394
"2021-01-02 12:27:56",7,3,0,1061
"2021-01-02 12:45:37",7,2,0,9574
"2021-01-02 15:25:11",7,3,0,744
"2021-01-02 15:37:35",7,2,1,33
"2021-01-02 15:38:08",7,3,1,813
"2021-01-02 15:51:41",7,2,0,545
"2021-01-03 00:00:13",1,2,0,57592
"2021-01-03 16:00:05",1,3,0,1032
"2021-01-03 16:17:18",1,2,0,2545
"2021-01-03 16:59:43",1,3,0,2611
"2021-01-03 17:43:14",1,2,0,4117
"2021-01-03 18:51:51",1,3,0,1466
"2021-01-03 19:16:17",1,2,0,1
"2021-01-04 07:36:19",2,2,0,27180
"2021-01-04 15:09:19",2,3,0,1930
"2021-01-04 15:41:29",2,2,0,1769
"2021-01-04 16:10:58",2,3,0,780
"2021-01-04 16:23:58",2,2,1,58
"2021-01-04 16:24:56",2,3,1,1197
"2021-01-04 16:44:53",2,2,0,355
"2021-01-04 16:50:48",2,3,0,782
"2021-01-04 17:03:50",2,2,0,1526
"2021-01-04 17:29:16",2,3,0,1566
"2021-01-04 17:55:22",2,2,0,4552
"2021-01-04 19:11:14",2,3,0,824
"2021-01-04 19:24:58",2,2,0,7531
"2021-01-04 21:30:29",2,3,0,1411
"2021-01-04 21:54:00",2,2,0,7588
"2021-01-05 08:00:27",3,2,0,1840
"2021-01-05 08:31:07",3,4,0,37
"2021-01-05 08:31:44",3,1,0,17
"2021-01-05 08:32:01",3,2,0,330
"2021-01-05 08:37:31",3,1,0,2
"2021-01-05 08:37:33",3,3,0,46
"2021-01-05 08:38:19",3,2,0,143
"2021-01-05 08:40:42",3,1,0,3
"2021-01-05 08:40:45",3,3,0,271
"2021-01-05 08:45:16",3,2,0,431
"2021-01-05 08:52:27",3,4,0,41
"2021-01-05 08:53:08",3,1,0,16
"2021-01-05 08:53:24",3,2,1,5
"2021-01-05 08:53:29",3,3,1,277
"2021-01-05 08:58:06",3,2,0,2
"2021-01-05 08:58:08",3,1,0,4
"2021-01-05 08:58:12",3,2,0,26
"2021-01-05 08:58:38",3,4,0,34
"2021-01-05 08:59:12",3,1,0,14
"2021-01-05 08:59:26",3,2,0,110
"2021-01-05 09:01:16",3,1,0,3
"2021-01-05 09:01:19",3,3,0,246
"2021-01-05 09:05:25",3,2,0,266
"2021-01-05 09:09:51",3,4,0,35
"2021-01-05 09:10:26",3,1,0,16
"2021-01-05 09:10:42",3,2,0,23
"2021-01-05 09:11:05",3,1,0,3
"2021-01-05 09:11:08",3,3,0,254
"2021-01-05 09:15:22",3,2,0,2445
"2021-01-05 09:56:07",3,1,0,4
"2021-01-05 09:56:11",3,3,0,283
"2021-01-05 10:00:54",3,2,0,46
"2021-01-05 10:01:40",3,1,0,3
"2021-01-05 10:01:43",3,3,0,220
"2021-01-05 10:05:23",3,4,0,6
"2021-01-05 10:05:29",3,1,0,52
"2021-01-05 10:06:21",3,4,0,35
"2021-01-05 10:06:56",3,1,0,36
"2021-01-05 10:07:32",3,2,0,54
"2021-01-05 10:08:26",3,1,0,2
"2021-01-05 10:08:28",3,2,0,93
"2021-01-05 10:10:01",3,1,0,2
"2021-01-05 10:10:03",3,2,1,4
"2021-01-05 10:10:07",3,3,1,75
"2021-01-05 10:11:22",3,2,0,4
"2021-01-05 10:11:26",3,1,0,10
"2021-01-05 10:11:36",3,2,0,11
"2021-01-05 10:11:47",3,1,0,6
"2021-01-05 10:11:53",3,3,0,480
"2021-01-05 10:19:53",3,2,0,740
"2021-01-05 10:32:13",3,4,0,38
"2021-01-05 10:32:51",3,1,0,16
"2021-01-05 10:33:07",3,2,0,178
"2021-01-05 10:36:05",3,1,0,4
"2021-01-05 10:36:09",3,3,0,229
"2021-01-05 10:39:58",3,2,0,168
"2021-01-05 10:42:46",3,1,0,3
"2021-01-05 10:42:49",3,3,0,131
"2021-01-05 10:45:00",3,2,0,672
"2021-01-05 10:56:12",3,4,0,41
"2021-01-05 10:56:53",3,1,0,17
"2021-01-05 10:57:10",3,2,0,174
"2021-01-05 11:00:04",3,1,0,3
"2021-01-05 11:00:07",3,3,0,133
"2021-01-05 11:02:20",3,2,0,2783
"2021-01-05 11:48:43",3,4,0,38
"2021-01-05 11:49:21",3,1,0,17
"2021-01-05 11:49:38",3,2,0,54
"2021-01-05 11:50:32",3,1,0,4
"2021-01-05 11:50:36",3,3,0,166
"2021-01-05 11:53:22",3,2,0,674
"2021-01-05 12:04:36",3,4,0,41
"2021-01-05 12:05:17",3,1,0,15
"2021-01-05 12:05:32",3,2,1,5
"2021-01-05 12:05:37",3,3,1,656
"2021-01-05 12:16:33",3,2,0,98
"2021-01-05 12:18:11",3,4,0,34
"2021-01-05 12:18:45",3,1,0,16
"2021-01-05 12:19:01",3,2,0,20
"2021-01-05 12:19:21",3,1,0,3
"2021-01-05 12:19:24",3,3,0,134
"2021-01-05 12:21:38",3,2,0,66
"2021-01-05 12:22:44",3,1,0,4
"2021-01-05 12:22:48",3,3,0,151
"2021-01-05 12:25:19",3,2,0,6
"2021-01-05 12:25:25",3,1,0,4
"2021-01-05 12:25:29",3,3,0,335
"2021-01-05 12:31:04",3,2,0,75
"2021-01-05 12:32:19",3,1,0,3
"2021-01-05 12:32:22",3,3,0,352
"2021-01-05 12:38:14",3,2,0,1255
"2021-01-05 12:59:09",3,4,0,35
"2021-01-05 12:59:44",3,1,0,16
"2021-01-05 13:00:00",3,2,0,35
"2021-01-05 13:00:35",3,1,0,3
"2021-01-05 13:00:38",3,3,0,138
"2021-01-05 13:02:56",3,2,0,817
"2021-01-05 13:16:33",3,3,0,1048
"2021-01-05 13:34:01",3,2,0,307
"2021-01-05 13:39:08",3,4,0,38
"2021-01-05 13:39:46",3,1,0,15
"2021-01-05 13:40:01",3,2,0,199
"2021-01-05 13:43:20",3,3,0,174
"2021-01-05 13:46:14",3,2,0,169
"2021-01-05 13:49:03",3,4,0,6
"2021-01-05 13:49:09",3,1,0,15
"2021-01-05 13:49:24",3,2,1,4
"2021-01-05 13:49:28",3,3,1,152
"2021-01-05 13:52:00",3,4,0,34
"2021-01-05 13:52:34",3,1,0,32
"2021-01-05 13:53:06",3,2,1,5
"2021-01-05 13:53:11",3,3,1,151
"2021-01-05 13:55:42",3,2,0,131
"2021-01-05 13:57:53",3,1,0,3
"2021-01-05 13:57:56",3,3,0,807
"2021-01-05 14:11:23",3,2,0,193
"2021-01-05 14:14:36",3,1,0,2392
"2021-01-05 14:54:28",3,2,0,542
"2021-01-05 15:03:30",3,3,0,703
"2021-01-05 15:15:13",3,2,0,723
"2021-01-05 15:27:16",3,3,0,706
"2021-01-05 15:39:02",3,2,0,1275
"2021-01-06 08:00:06",4,2,0,6333
"2021-01-06 09:45:39",4,3,0,816
"2021-01-06 09:59:15",4,2,0,17537
"2021-01-06 14:51:32",4,3,0,1335
"2021-01-06 15:13:47",4,2,0,2793
"2021-01-07 08:00:01",5,2,0,4204
"2021-01-07 09:10:05",5,4,0,318
"2021-01-07 09:15:23",5,1,0,16
"2021-01-07 09:15:39",5,2,0,7250
"2021-01-07 11:16:29",5,4,0,2
"2021-01-07 11:16:31",5,1,0,17
"2021-01-07 11:16:48",5,2,0,2989
"2021-01-07 12:06:37",5,3,0,1377
"2021-01-07 12:29:34",5,2,0,1043
"2021-01-07 12:46:57",5,3,0,841
"2021-01-07 13:00:58",5,2,1,44
"2020-12-29 09:13:03",3,1,0,5
"2020-12-29 09:13:08",3,2,0,417
"2020-12-29 09:20:05",3,4,0,9165
"2020-12-29 11:52:50",3,1,0,18
"2020-12-29 11:53:08",3,2,0,2348
"2020-12-29 12:32:16",3,1,0,4
"2020-12-29 12:32:20",3,2,0,3938
"2020-12-29 13:37:58",3,1,0,1548
"2020-12-29 14:03:46",3,2,0,791
"2020-12-29 14:16:57",3,1,0,4
"2020-12-29 14:17:01",3,2,0,602
"2020-12-29 14:27:03",3,3,0,89
"2020-12-29 14:28:32",3,4,0,178
"2020-12-29 14:31:30",3,1,0,21
"2020-12-29 14:31:51",3,2,0,5325
"2020-12-30 08:00:37",4,3,0,652
"2020-12-30 08:11:29",4,2,0,6939
"2020-12-30 10:07:08",4,3,0,511
"2020-12-30 10:15:39",4,2,0,3
"2020-12-30 10:15:42",4,1,0,10
"2020-12-30 10:15:52",4,2,0,575
"2020-12-30 10:25:27",4,1,0,3
"2020-12-30 10:25:30",4,3,0,179
"2020-12-30 10:28:29",4,2,0,3
"2020-12-30 10:28:32",4,1,0,4
"2020-12-30 10:28:36",4,2,0,410
"2020-12-30 10:35:26",4,1,0,2
"2020-12-30 10:35:28",4,3,0,5518
"2020-12-30 12:07:27",4,2,0,149
"2020-12-30 12:09:56",4,1,0,3
"2020-12-30 12:09:59",4,3,0,663
"2020-12-30 12:21:02",4,2,0,507
"2020-12-30 12:29:29",4,3,0,412
"2020-12-30 12:36:21",4,2,0,6415
"2020-12-30 14:23:16",4,1,0,5
"2020-12-30 14:23:21",4,2,0,1386
"2020-12-30 14:46:27",4,1,0,3
"2020-12-30 14:46:30",4,3,0,419
"2020-12-30 14:53:29",4,2,0,62274
"2020-12-31 08:11:23",5,4,0,3
"2020-12-31 08:11:26",5,1,0,31
"2020-12-31 08:11:57",5,2,0,2763
"2020-12-31 08:58:00",5,1,0,5
"2020-12-31 08:58:05",5,2,0,6508
"2020-12-31 10:46:33",5,3,0,65
"2020-12-31 10:47:38",5,4,0,4692
"2020-12-31 12:05:50",5,1,0,8
"2020-12-31 12:05:58",5,4,0,55
"2020-12-31 12:06:53",5,1,0,19
"2020-12-31 12:07:12",5,2,1,29
"2020-12-31 12:07:41",5,3,1,737
"2021-01-07 13:01:42",5,3,1,4163
"2021-01-07 14:11:05",5,2,1,49
"2021-01-07 14:11:54",5,3,1,1184
"2021-01-07 14:31:38",5,2,0,1140
"2021-01-07 14:50:38",5,3,0,495
"2021-01-07 14:58:53",5,2,0,3698
"2021-01-08 08:00:54",6,2,0,1175
"2021-01-08 08:20:29",6,3,0,447
"2021-01-08 08:27:56",6,4,0,38
"2021-01-08 08:28:34",6,1,0,152
"2021-01-08 08:31:06",6,2,1,5
"2021-01-08 08:31:11",6,3,1,1222
"2021-01-08 08:51:33",6,2,0,318
"2021-01-08 08:56:51",6,4,0,35
"2021-01-08 08:57:26",6,1,0,15
"2021-01-08 08:57:41",6,2,0,184
"2021-01-08 09:00:45",6,1,0,3
"2021-01-08 09:00:48",6,3,0,154
"2021-01-08 09:03:22",6,2,0,66
"2021-01-08 09:04:28",6,1,0,3
"2021-01-08 09:04:31",6,3,0,216
"2021-01-08 09:08:07",6,2,0,298
"2021-01-08 09:13:05",6,4,0,37
"2021-01-08 09:13:42",6,1,0,15
"2021-01-08 09:13:57",6,2,1,5
"2021-01-08 09:14:02",6,3,1,160
"2021-01-08 09:16:42",6,2,0,585
"2021-01-08 09:26:27",6,4,0,37
"2021-01-08 09:27:04",6,1,0,15
"2021-01-08 09:27:19",6,2,1,5
"2021-01-08 09:27:24",6,3,1,336
"2021-01-08 09:33:00",6,2,0,4
"2021-01-08 09:33:04",6,1,0,3
"2021-01-08 09:33:07",6,3,0,326
"2021-01-08 09:38:33",6,2,0,3
"2021-01-08 09:38:36",6,1,0,4
"2021-01-08 09:38:40",6,3,0,136
"2021-01-08 09:40:56",6,2,0,272
"2021-01-08 09:45:28",6,1,0,3
"2021-01-08 09:45:31",6,3,0,163
"2021-01-08 09:48:14",6,2,0,8
"2021-01-08 09:48:22",6,1,0,3
"2021-01-08 09:48:25",6,3,0,163
"2021-01-08 09:51:08",6,2,0,11
"2021-01-08 09:51:19",6,1,0,3
"2021-01-08 09:51:22",6,3,0,185
"2021-01-08 09:54:27",6,2,0,6
"2021-01-08 09:54:33",6,1,0,3
"2021-01-08 09:54:36",6,3,0,207
"2021-01-08 09:58:03",6,2,0,6
"2021-01-08 09:58:09",6,1,0,2063
"2021-01-08 10:32:32",6,2,0,77
"2021-01-08 10:33:49",6,4,0,7
"2021-01-08 10:33:56",6,1,0,14
"2021-01-08 10:34:10",6,2,1,5
"2021-01-08 10:34:15",6,3,1,467
"2021-01-08 10:42:02",6,4,0,68
"2021-01-08 10:43:10",6,1,0,62
"2021-01-08 10:44:12",6,2,1,5
"2021-01-08 10:44:17",6,3,1,139
"2021-01-08 10:46:36",6,4,0,403
"2021-01-08 10:53:19",6,1,0,97
"2021-01-08 10:54:56",6,2,1,4
"2021-01-08 10:55:00",6,3,1,151
"2021-01-08 10:57:31",6,4,0,37
"2021-01-08 10:58:08",6,1,0,51
"2021-01-08 10:58:59",6,2,1,5
"2021-01-08 10:59:04",6,3,1,2190
"2021-01-08 11:35:34",6,4,0,38
"2021-01-08 11:36:12",6,1,0,41
"2021-01-08 11:36:53",6,2,1,5
"2021-01-08 11:36:58",6,3,1,238
"2021-01-08 11:40:56",6,2,0,6
"2021-01-08 11:41:02",6,1,0,1849
"2021-01-08 12:11:51",6,2,0,53
"2021-01-08 12:12:44",6,4,0,2
"2021-01-08 12:12:46",6,1,0,15
"2021-01-08 12:13:01",6,2,1,5
"2021-01-08 12:13:06",6,3,1,846
"2021-01-08 12:27:12",6,4,0,37
"2021-01-08 12:27:49",6,1,0,44
"2021-01-08 12:28:33",6,2,1,4
"2021-01-08 12:28:37",6,3,1,157
"2021-01-08 12:31:14",6,2,0,6
"2021-01-08 12:31:20",6,1,0,3
"2021-01-08 12:31:23",6,3,0,275
"2021-01-08 12:35:58",6,4,0,34
"2021-01-08 12:36:32",6,1,0,66
"2021-01-08 12:37:38",6,2,1,5
"2021-01-08 12:37:43",6,3,1,1010
"2021-01-08 12:54:33",6,4,0,38
"2021-01-08 12:55:11",6,1,0,50
"2021-01-08 12:56:01",6,2,1,5
"2021-01-08 12:56:06",6,3,1,294
"2021-01-08 13:01:00",6,4,0,35
